
Namespace(T=8, base_lr=0.01, batch_size=2, class_name=1, consistency=1.0, consistency_rampup=0.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='SSL/GDT-MT_350_350_200_rampup_refpaper', gpu='2,3', labeled_bs=1, labeled_num=40, max_iterations=30000, model='Vnet_3D_208_randomCrop', num_classes=2, patch_size=[208, 208, 128], root_path='/data/sohui/Prostate/data/trim/ssl_data/centerCrop_200', seed=1337, total_labeled_num=290)
Loading dataset:   0%|                                                                                                                                                                                           | 0/24 [00:00<?, ?it/s]







Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:43<00:00,  1.82s/it]




Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:22<00:00,  1.08it/s]


Loading dataset:  83%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                              | 5/6 [00:12<00:01,  1.61s/it]
250 iterations per epoch
Loading dataset: 100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 6/6 [00:18<00:00,  3.06s/it]
  0%|                                         | 0/121 [00:00<?, ?it/s]
iteration 61 : loss : 0.286397, loss_ce: 0.075055, loss_dice: 0.434053
iteration 62 : loss : 0.305855, loss_ce: 0.064519, loss_dice: 0.440345
iteration 63 : loss : 0.324827, loss_ce: 0.100321, loss_dice: 0.452505
iteration 64 : loss : 0.292851, loss_ce: 0.060415, loss_dice: 0.450562
iteration 65 : loss : 0.300833, loss_ce: 0.060786, loss_dice: 0.454930
iteration 66 : loss : 0.289202, loss_ce: 0.057328, loss_dice: 0.451855
iteration 67 : loss : 0.310265, loss_ce: 0.123956, loss_dice: 0.423822
iteration 68 : loss : 0.315519, loss_ce: 0.120392, loss_dice: 0.435700
iteration 69 : loss : 0.309823, loss_ce: 0.103757, loss_dice: 0.426872
iteration 70 : loss : 0.291448, loss_ce: 0.058010, loss_dice: 0.455550
iteration 71 : loss : 0.280675, loss_ce: 0.071981, loss_dice: 0.430664
iteration 72 : loss : 0.295343, loss_ce: 0.078542, loss_dice: 0.437579
iteration 73 : loss : 0.306120, loss_ce: 0.071498, loss_dice: 0.461285
iteration 74 : loss : 0.287764, loss_ce: 0.071659, loss_dice: 0.426671
iteration 75 : loss : 0.299544, loss_ce: 0.063511, loss_dice: 0.440244
iteration 76 : loss : 0.319095, loss_ce: 0.104350, loss_dice: 0.444012
iteration 77 : loss : 0.298050, loss_ce: 0.099378, loss_dice: 0.408885
iteration 78 : loss : 0.294682, loss_ce: 0.079581, loss_dice: 0.409147
iteration 79 : loss : 0.268950, loss_ce: 0.068764, loss_dice: 0.432100
iteration 80 : loss : 0.264397, loss_ce: 0.060275, loss_dice: 0.421725
iteration 81 : loss : 0.293339, loss_ce: 0.091999, loss_dice: 0.429751
iteration 82 : loss : 0.285163, loss_ce: 0.090147, loss_dice: 0.443783
iteration 83 : loss : 0.286196, loss_ce: 0.066233, loss_dice: 0.444333
iteration 84 : loss : 0.274958, loss_ce: 0.051784, loss_dice: 0.443805
iteration 85 : loss : 0.276337, loss_ce: 0.055875, loss_dice: 0.435099
iteration 86 : loss : 0.271247, loss_ce: 0.060827, loss_dice: 0.430714
iteration 87 : loss : 0.284778, loss_ce: 0.077940, loss_dice: 0.417851
iteration 88 : loss : 0.260805, loss_ce: 0.053770, loss_dice: 0.425449
iteration 89 : loss : 0.283126, loss_ce: 0.072522, loss_dice: 0.413587
iteration 90 : loss : 0.307218, loss_ce: 0.093518, loss_dice: 0.449642
iteration 91 : loss : 0.308283, loss_ce: 0.100631, loss_dice: 0.431713
iteration 92 : loss : 0.277125, loss_ce: 0.071561, loss_dice: 0.427728
iteration 93 : loss : 0.255609, loss_ce: 0.038441, loss_dice: 0.415482
iteration 94 : loss : 0.285479, loss_ce: 0.070048, loss_dice: 0.423137
iteration 95 : loss : 0.279108, loss_ce: 0.066771, loss_dice: 0.426199
iteration 96 : loss : 0.293125, loss_ce: 0.098262, loss_dice: 0.435791
iteration 97 : loss : 0.276046, loss_ce: 0.061511, loss_dice: 0.423675
iteration 98 : loss : 0.274228, loss_ce: 0.067491, loss_dice: 0.410379
iteration 99 : loss : 0.259830, loss_ce: 0.066378, loss_dice: 0.392628
iteration 100 : loss : 0.277941, loss_ce: 0.060910, loss_dice: 0.426624
iteration 101 : loss : 0.269072, loss_ce: 0.067699, loss_dice: 0.409303
iteration 102 : loss : 0.307521, loss_ce: 0.125375, loss_dice: 0.435235
iteration 103 : loss : 0.282152, loss_ce: 0.049179, loss_dice: 0.444149
iteration 104 : loss : 0.279310, loss_ce: 0.067072, loss_dice: 0.443371
iteration 105 : loss : 0.264923, loss_ce: 0.064433, loss_dice: 0.407622
iteration 106 : loss : 0.284691, loss_ce: 0.082067, loss_dice: 0.427176
iteration 107 : loss : 0.255681, loss_ce: 0.078665, loss_dice: 0.389412
iteration 108 : loss : 0.285710, loss_ce: 0.092668, loss_dice: 0.416697
iteration 109 : loss : 0.255556, loss_ce: 0.060470, loss_dice: 0.404420
iteration 110 : loss : 0.271619, loss_ce: 0.050548, loss_dice: 0.441214
iteration 111 : loss : 0.278823, loss_ce: 0.075534, loss_dice: 0.424074
iteration 112 : loss : 0.257345, loss_ce: 0.054118, loss_dice: 0.402540
iteration 113 : loss : 0.288744, loss_ce: 0.058339, loss_dice: 0.459760
iteration 114 : loss : 0.263273, loss_ce: 0.064800, loss_dice: 0.419692
iteration 115 : loss : 0.263461, loss_ce: 0.060447, loss_dice: 0.414218
iteration 116 : loss : 0.263081, loss_ce: 0.063335, loss_dice: 0.429029
iteration 117 : loss : 0.263746, loss_ce: 0.086168, loss_dice: 0.400826
iteration 118 : loss : 0.268949, loss_ce: 0.092110, loss_dice: 0.404314
iteration 119 : loss : 0.267207, loss_ce: 0.074175, loss_dice: 0.422153
iteration 120 : loss : 0.246956, loss_ce: 0.053072, loss_dice: 0.380565
iteration 121 : loss : 0.249152, loss_ce: 0.064522, loss_dice: 0.401710
iteration 122 : loss : 0.249120, loss_ce: 0.043227, loss_dice: 0.411696
iteration 123 : loss : 0.279769, loss_ce: 0.095312, loss_dice: 0.418433
iteration 124 : loss : 0.250090, loss_ce: 0.049916, loss_dice: 0.423806
iteration 125 : loss : 0.309487, loss_ce: 0.124353, loss_dice: 0.447399
iteration 126 : loss : 0.267071, loss_ce: 0.072101, loss_dice: 0.413184
iteration 127 : loss : 0.248667, loss_ce: 0.073568, loss_dice: 0.383858
iteration 128 : loss : 0.255677, loss_ce: 0.054390, loss_dice: 0.403252
iteration 129 : loss : 0.249066, loss_ce: 0.049275, loss_dice: 0.405358
iteration 130 : loss : 0.307083, loss_ce: 0.073051, loss_dice: 0.494389
iteration 131 : loss : 0.251106, loss_ce: 0.049382, loss_dice: 0.396262
iteration 132 : loss : 0.245817, loss_ce: 0.045160, loss_dice: 0.409954
iteration 133 : loss : 0.261313, loss_ce: 0.062802, loss_dice: 0.416079
iteration 134 : loss : 0.272142, loss_ce: 0.067495, loss_dice: 0.420943
iteration 135 : loss : 0.274438, loss_ce: 0.059484, loss_dice: 0.414102
iteration 136 : loss : 0.239751, loss_ce: 0.042936, loss_dice: 0.396176
iteration 137 : loss : 0.265314, loss_ce: 0.084518, loss_dice: 0.404271
iteration 138 : loss : 0.269992, loss_ce: 0.081376, loss_dice: 0.410604
iteration 139 : loss : 0.242615, loss_ce: 0.058356, loss_dice: 0.388741
iteration 140 : loss : 0.237407, loss_ce: 0.035404, loss_dice: 0.388235
iteration 141 : loss : 0.239380, loss_ce: 0.053175, loss_dice: 0.389933
iteration 142 : loss : 0.240363, loss_ce: 0.056006, loss_dice: 0.384027
iteration 143 : loss : 0.275253, loss_ce: 0.066314, loss_dice: 0.432192
iteration 144 : loss : 0.257332, loss_ce: 0.054147, loss_dice: 0.412333
iteration 145 : loss : 0.228112, loss_ce: 0.040777, loss_dice: 0.370258
iteration 146 : loss : 0.288610, loss_ce: 0.078572, loss_dice: 0.442127
iteration 147 : loss : 0.245651, loss_ce: 0.075286, loss_dice: 0.379847
iteration 148 : loss : 0.267184, loss_ce: 0.075219, loss_dice: 0.402970
iteration 149 : loss : 0.234209, loss_ce: 0.048844, loss_dice: 0.374357
iteration 150 : loss : 0.254470, loss_ce: 0.044569, loss_dice: 0.417489
iteration 151 : loss : 0.274578, loss_ce: 0.084035, loss_dice: 0.414522
iteration 152 : loss : 0.231213, loss_ce: 0.040724, loss_dice: 0.371777
iteration 153 : loss : 0.281798, loss_ce: 0.059189, loss_dice: 0.444262
iteration 154 : loss : 0.265754, loss_ce: 0.079098, loss_dice: 0.416724
iteration 155 : loss : 0.224479, loss_ce: 0.032563, loss_dice: 0.379028
iteration 156 : loss : 0.258530, loss_ce: 0.050632, loss_dice: 0.426289
iteration 157 : loss : 0.228513, loss_ce: 0.048813, loss_dice: 0.366589
iteration 158 : loss : 0.264427, loss_ce: 0.067621, loss_dice: 0.421876
iteration 159 : loss : 0.242311, loss_ce: 0.060639, loss_dice: 0.389289
iteration 160 : loss : 0.231065, loss_ce: 0.049159, loss_dice: 0.372251
iteration 161 : loss : 0.222754, loss_ce: 0.038332, loss_dice: 0.366279
iteration 162 : loss : 0.228909, loss_ce: 0.041994, loss_dice: 0.377582
iteration 163 : loss : 0.262246, loss_ce: 0.080587, loss_dice: 0.402641
iteration 164 : loss : 0.269418, loss_ce: 0.082933, loss_dice: 0.423078
iteration 165 : loss : 0.240030, loss_ce: 0.053351, loss_dice: 0.384508
iteration 166 : loss : 0.220574, loss_ce: 0.045083, loss_dice: 0.359990
iteration 167 : loss : 0.220371, loss_ce: 0.049538, loss_dice: 0.350721
iteration 168 : loss : 0.224215, loss_ce: 0.042557, loss_dice: 0.360189
iteration 169 : loss : 0.242301, loss_ce: 0.073310, loss_dice: 0.368971
iteration 170 : loss : 0.297477, loss_ce: 0.076039, loss_dice: 0.477063
iteration 171 : loss : 0.267012, loss_ce: 0.085476, loss_dice: 0.399977
iteration 172 : loss : 0.227065, loss_ce: 0.033582, loss_dice: 0.381618
iteration 173 : loss : 0.269692, loss_ce: 0.063315, loss_dice: 0.418994
iteration 174 : loss : 0.295219, loss_ce: 0.103557, loss_dice: 0.430988
iteration 175 : loss : 0.243437, loss_ce: 0.043993, loss_dice: 0.393022
iteration 176 : loss : 0.242199, loss_ce: 0.049126, loss_dice: 0.399096
iteration 177 : loss : 0.267608, loss_ce: 0.096427, loss_dice: 0.399922
iteration 178 : loss : 0.247568, loss_ce: 0.058767, loss_dice: 0.392330
iteration 179 : loss : 0.241657, loss_ce: 0.064467, loss_dice: 0.378706
iteration 180 : loss : 0.249027, loss_ce: 0.050045, loss_dice: 0.391990
iteration 181 : loss : 0.242908, loss_ce: 0.057541, loss_dice: 0.395266
iteration 182 : loss : 0.237203, loss_ce: 0.059286, loss_dice: 0.374752
iteration 183 : loss : 0.251304, loss_ce: 0.058563, loss_dice: 0.398853
iteration 184 : loss : 0.224236, loss_ce: 0.024520, loss_dice: 0.384302
iteration 185 : loss : 0.222118, loss_ce: 0.046067, loss_dice: 0.362215
iteration 186 : loss : 0.242679, loss_ce: 0.033873, loss_dice: 0.403134
iteration 187 : loss : 0.247819, loss_ce: 0.077630, loss_dice: 0.378818
iteration 188 : loss : 0.242915, loss_ce: 0.058872, loss_dice: 0.370731
iteration 189 : loss : 0.214030, loss_ce: 0.039023, loss_dice: 0.348738
iteration 190 : loss : 0.259024, loss_ce: 0.049493, loss_dice: 0.423532
iteration 191 : loss : 0.232599, loss_ce: 0.040204, loss_dice: 0.376905
iteration 192 : loss : 0.251764, loss_ce: 0.065522, loss_dice: 0.390469
iteration 193 : loss : 0.231201, loss_ce: 0.037241, loss_dice: 0.380247
iteration 194 : loss : 0.236274, loss_ce: 0.049485, loss_dice: 0.384340
iteration 195 : loss : 0.211063, loss_ce: 0.028632, loss_dice: 0.357393
iteration 196 : loss : 0.263721, loss_ce: 0.069047, loss_dice: 0.424147
iteration 197 : loss : 0.254572, loss_ce: 0.087569, loss_dice: 0.384630
iteration 198 : loss : 0.253843, loss_ce: 0.078425, loss_dice: 0.392095
iteration 199 : loss : 0.210317, loss_ce: 0.037857, loss_dice: 0.348833
iteration 200 : loss : 0.244041, loss_ce: 0.061011, loss_dice: 0.384567
iteration 201 : loss : 0.218765, loss_ce: 0.047108, loss_dice: 0.358041
iteration 202 : loss : 0.211658, loss_ce: 0.026627, loss_dice: 0.362479
iteration 203 : loss : 0.247004, loss_ce: 0.076678, loss_dice: 0.375157
iteration 204 : loss : 0.245134, loss_ce: 0.055509, loss_dice: 0.400818
iteration 205 : loss : 0.221268, loss_ce: 0.038650, loss_dice: 0.363091
iteration 206 : loss : 0.211241, loss_ce: 0.036016, loss_dice: 0.350167
iteration 207 : loss : 0.231474, loss_ce: 0.066263, loss_dice: 0.351887
iteration 208 : loss : 0.237769, loss_ce: 0.062819, loss_dice: 0.371599
iteration 209 : loss : 0.225939, loss_ce: 0.060555, loss_dice: 0.351524
iteration 210 : loss : 0.291931, loss_ce: 0.054950, loss_dice: 0.480752
iteration 211 : loss : 0.234344, loss_ce: 0.051620, loss_dice: 0.374024
iteration 212 : loss : 0.280991, loss_ce: 0.095742, loss_dice: 0.422447
iteration 213 : loss : 0.256305, loss_ce: 0.062958, loss_dice: 0.407930
iteration 214 : loss : 0.239583, loss_ce: 0.051564, loss_dice: 0.379202
iteration 215 : loss : 0.234580, loss_ce: 0.043599, loss_dice: 0.377398
iteration 216 : loss : 0.220399, loss_ce: 0.029395, loss_dice: 0.375574
iteration 217 : loss : 0.210763, loss_ce: 0.036829, loss_dice: 0.345864
iteration 218 : loss : 0.221811, loss_ce: 0.038102, loss_dice: 0.361473
iteration 219 : loss : 0.221112, loss_ce: 0.044055, loss_dice: 0.359686
iteration 220 : loss : 0.215669, loss_ce: 0.027964, loss_dice: 0.353092
iteration 221 : loss : 0.216518, loss_ce: 0.038792, loss_dice: 0.357628
iteration 222 : loss : 0.226796, loss_ce: 0.059781, loss_dice: 0.357549
iteration 223 : loss : 0.208528, loss_ce: 0.026412, loss_dice: 0.348785
iteration 224 : loss : 0.199403, loss_ce: 0.019084, loss_dice: 0.341480
iteration 225 : loss : 0.213880, loss_ce: 0.039924, loss_dice: 0.353251
iteration 226 : loss : 0.227246, loss_ce: 0.034638, loss_dice: 0.372560
iteration 227 : loss : 0.232083, loss_ce: 0.059298, loss_dice: 0.362576
iteration 228 : loss : 0.214145, loss_ce: 0.036497, loss_dice: 0.346035
iteration 229 : loss : 0.219416, loss_ce: 0.049210, loss_dice: 0.349186
iteration 230 : loss : 0.247459, loss_ce: 0.037860, loss_dice: 0.410804
iteration 231 : loss : 0.231742, loss_ce: 0.040875, loss_dice: 0.372151
iteration 232 : loss : 0.228809, loss_ce: 0.046830, loss_dice: 0.365118
iteration 233 : loss : 0.248446, loss_ce: 0.060403, loss_dice: 0.391251
iteration 234 : loss : 0.207335, loss_ce: 0.028632, loss_dice: 0.353670
iteration 235 : loss : 0.230581, loss_ce: 0.052136, loss_dice: 0.369961
iteration 236 : loss : 0.246942, loss_ce: 0.049647, loss_dice: 0.396283
iteration 237 : loss : 0.216194, loss_ce: 0.048402, loss_dice: 0.342415
iteration 238 : loss : 0.215951, loss_ce: 0.033732, loss_dice: 0.351920
iteration 239 : loss : 0.199920, loss_ce: 0.031561, loss_dice: 0.328651
iteration 240 : loss : 0.197520, loss_ce: 0.030818, loss_dice: 0.321093
iteration 241 : loss : 0.226948, loss_ce: 0.050862, loss_dice: 0.365483
iteration 242 : loss : 0.196653, loss_ce: 0.024359, loss_dice: 0.335625
iteration 243 : loss : 0.219884, loss_ce: 0.038404, loss_dice: 0.360855
iteration 244 : loss : 0.213498, loss_ce: 0.034258, loss_dice: 0.351407
iteration 245 : loss : 0.207508, loss_ce: 0.034721, loss_dice: 0.340439
iteration 246 : loss : 0.197755, loss_ce: 0.034665, loss_dice: 0.325984
iteration 247 : loss : 0.206388, loss_ce: 0.046084, loss_dice: 0.323285
iteration 248 : loss : 0.207074, loss_ce: 0.039303, loss_dice: 0.334749

  1%|▏                           | 1/121 [36:50<73:41:04, 2210.54s/it]
iteration 250 : loss : 0.301282, loss_ce: 0.064668, loss_dice: 0.497544
iteration 251 : loss : 0.196130, loss_ce: 0.021459, loss_dice: 0.334206
iteration 252 : loss : 0.297609, loss_ce: 0.096651, loss_dice: 0.458994
iteration 253 : loss : 0.231527, loss_ce: 0.039932, loss_dice: 0.377876
iteration 254 : loss : 0.225443, loss_ce: 0.038279, loss_dice: 0.353015
iteration 255 : loss : 0.223283, loss_ce: 0.047618, loss_dice: 0.360830
iteration 256 : loss : 0.195683, loss_ce: 0.032945, loss_dice: 0.320405
iteration 257 : loss : 0.205606, loss_ce: 0.035820, loss_dice: 0.338047
iteration 258 : loss : 0.239674, loss_ce: 0.075826, loss_dice: 0.365131
iteration 259 : loss : 0.199061, loss_ce: 0.023742, loss_dice: 0.323967
iteration 260 : loss : 0.248413, loss_ce: 0.073908, loss_dice: 0.382811
iteration 261 : loss : 0.195247, loss_ce: 0.029395, loss_dice: 0.327543
iteration 262 : loss : 0.201931, loss_ce: 0.033646, loss_dice: 0.328347
iteration 263 : loss : 0.199749, loss_ce: 0.027849, loss_dice: 0.333363
iteration 264 : loss : 0.190267, loss_ce: 0.030929, loss_dice: 0.315213
iteration 265 : loss : 0.286727, loss_ce: 0.117109, loss_dice: 0.409029
iteration 266 : loss : 0.250757, loss_ce: 0.067226, loss_dice: 0.395228
iteration 267 : loss : 0.193311, loss_ce: 0.031420, loss_dice: 0.310102
iteration 268 : loss : 0.201749, loss_ce: 0.045834, loss_dice: 0.317997
iteration 269 : loss : 0.222083, loss_ce: 0.028799, loss_dice: 0.369583
iteration 270 : loss : 0.227286, loss_ce: 0.051210, loss_dice: 0.349752
iteration 271 : loss : 0.196695, loss_ce: 0.030907, loss_dice: 0.314353
iteration 272 : loss : 0.261198, loss_ce: 0.049371, loss_dice: 0.425395
iteration 273 : loss : 0.200236, loss_ce: 0.024378, loss_dice: 0.323302
iteration 274 : loss : 0.245776, loss_ce: 0.067104, loss_dice: 0.383725
iteration 275 : loss : 0.201463, loss_ce: 0.030692, loss_dice: 0.342921
iteration 276 : loss : 0.199950, loss_ce: 0.041150, loss_dice: 0.318371
iteration 277 : loss : 0.209132, loss_ce: 0.050506, loss_dice: 0.333589
iteration 278 : loss : 0.229214, loss_ce: 0.060725, loss_dice: 0.364019
iteration 279 : loss : 0.216279, loss_ce: 0.054155, loss_dice: 0.339464
iteration 280 : loss : 0.193121, loss_ce: 0.031675, loss_dice: 0.324529
iteration 281 : loss : 0.195173, loss_ce: 0.026246, loss_dice: 0.331393
iteration 282 : loss : 0.206496, loss_ce: 0.049224, loss_dice: 0.322284
iteration 283 : loss : 0.179472, loss_ce: 0.017389, loss_dice: 0.309922
iteration 284 : loss : 0.262076, loss_ce: 0.082093, loss_dice: 0.398264
iteration 285 : loss : 0.183218, loss_ce: 0.025204, loss_dice: 0.302875
iteration 286 : loss : 0.235286, loss_ce: 0.092311, loss_dice: 0.340182
iteration 287 : loss : 0.183025, loss_ce: 0.028489, loss_dice: 0.298381
iteration 288 : loss : 0.189389, loss_ce: 0.035654, loss_dice: 0.299242
iteration 289 : loss : 0.294556, loss_ce: 0.053438, loss_dice: 0.495598
iteration 290 : loss : 0.217880, loss_ce: 0.045672, loss_dice: 0.343970
iteration 291 : loss : 0.225513, loss_ce: 0.054571, loss_dice: 0.359467
iteration 292 : loss : 0.201874, loss_ce: 0.034528, loss_dice: 0.329475
iteration 293 : loss : 0.233741, loss_ce: 0.063860, loss_dice: 0.355697
iteration 294 : loss : 0.269832, loss_ce: 0.103592, loss_dice: 0.387171
iteration 295 : loss : 0.188893, loss_ce: 0.023658, loss_dice: 0.318625
iteration 296 : loss : 0.187845, loss_ce: 0.034506, loss_dice: 0.301912
iteration 297 : loss : 0.180104, loss_ce: 0.023650, loss_dice: 0.296508
iteration 298 : loss : 0.186374, loss_ce: 0.026985, loss_dice: 0.301241
iteration 299 : loss : 0.209799, loss_ce: 0.038203, loss_dice: 0.330447
iteration 300 : loss : 0.180548, loss_ce: 0.025402, loss_dice: 0.302891
iteration 301 : loss : 0.175936, loss_ce: 0.025838, loss_dice: 0.287673
iteration 302 : loss : 0.304549, loss_ce: 0.126807, loss_dice: 0.440230
iteration 303 : loss : 0.186798, loss_ce: 0.024811, loss_dice: 0.308966
iteration 304 : loss : 0.218966, loss_ce: 0.060686, loss_dice: 0.343884
iteration 305 : loss : 0.192305, loss_ce: 0.033535, loss_dice: 0.305096
iteration 306 : loss : 0.196842, loss_ce: 0.043568, loss_dice: 0.309246
iteration 307 : loss : 0.175855, loss_ce: 0.024272, loss_dice: 0.280123
iteration 308 : loss : 0.184471, loss_ce: 0.038740, loss_dice: 0.290345
iteration 309 : loss : 0.228170, loss_ce: 0.041570, loss_dice: 0.371220
iteration 310 : loss : 0.202291, loss_ce: 0.040089, loss_dice: 0.315520
iteration 311 : loss : 0.193065, loss_ce: 0.040441, loss_dice: 0.299024
iteration 312 : loss : 0.195633, loss_ce: 0.024873, loss_dice: 0.322504
iteration 313 : loss : 0.205036, loss_ce: 0.049054, loss_dice: 0.324339
iteration 314 : loss : 0.186862, loss_ce: 0.027932, loss_dice: 0.308154
iteration 315 : loss : 0.178106, loss_ce: 0.032638, loss_dice: 0.293739
iteration 316 : loss : 0.187714, loss_ce: 0.038340, loss_dice: 0.290400
iteration 317 : loss : 0.183814, loss_ce: 0.035578, loss_dice: 0.288712
iteration 318 : loss : 0.166495, loss_ce: 0.027440, loss_dice: 0.274792
