
Namespace(T=8, base_lr=0.01, batch_size=2, class_name=1, consistency=1.0, consistency_rampup=0.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='SSL/GDT-MT_350_350_200_rampup_refpaper', gpu='2,3', labeled_bs=1, labeled_num=40, max_iterations=30000, model='Vnet_3D_208_randomCrop', num_classes=2, patch_size=[208, 208, 128], root_path='/data/sohui/Prostate/data/trim/ssl_data/centerCrop_200', seed=1337, total_labeled_num=290)
Loading dataset:   0%|                                                                                                                                                                                           | 0/24 [00:00<?, ?it/s]









Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:40<00:00,  1.68s/it]



Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:22<00:00,  1.07it/s]


Loading dataset:  83%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                              | 5/6 [00:12<00:01,  1.57s/it]
250 iterations per epoch
Loading dataset: 100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 6/6 [00:17<00:00,  2.96s/it]
  0%|                                         | 0/121 [00:00<?, ?it/s]
iteration 16 : loss : 0.463268, loss_ce: 0.206078, loss_dice: 0.475984
iteration 17 : loss : 0.459646, loss_ce: 0.327289, loss_dice: 0.492099
iteration 18 : loss : 0.517847, loss_ce: 0.371037, loss_dice: 0.500811
iteration 19 : loss : 0.424946, loss_ce: 0.265929, loss_dice: 0.492148
iteration 20 : loss : 0.390687, loss_ce: 0.205780, loss_dice: 0.474654
iteration 21 : loss : 0.362373, loss_ce: 0.169692, loss_dice: 0.471004
iteration 22 : loss : 0.435133, loss_ce: 0.307040, loss_dice: 0.484075
iteration 23 : loss : 0.424630, loss_ce: 0.301623, loss_dice: 0.499293
iteration 24 : loss : 0.330365, loss_ce: 0.135782, loss_dice: 0.471637
iteration 25 : loss : 0.331303, loss_ce: 0.116169, loss_dice: 0.446424
iteration 26 : loss : 0.415168, loss_ce: 0.207151, loss_dice: 0.471067
iteration 27 : loss : 0.350359, loss_ce: 0.181685, loss_dice: 0.424585
iteration 28 : loss : 0.342235, loss_ce: 0.124376, loss_dice: 0.431316
iteration 29 : loss : 0.354466, loss_ce: 0.112882, loss_dice: 0.443309
iteration 30 : loss : 0.341198, loss_ce: 0.089067, loss_dice: 0.477807
iteration 31 : loss : 0.348664, loss_ce: 0.136558, loss_dice: 0.452961
iteration 32 : loss : 0.384573, loss_ce: 0.170006, loss_dice: 0.479900
iteration 33 : loss : 0.329814, loss_ce: 0.105260, loss_dice: 0.465204
iteration 34 : loss : 0.290669, loss_ce: 0.092217, loss_dice: 0.436111
iteration 35 : loss : 0.313868, loss_ce: 0.094402, loss_dice: 0.458668
iteration 36 : loss : 0.329898, loss_ce: 0.133888, loss_dice: 0.455899
iteration 37 : loss : 0.338819, loss_ce: 0.146508, loss_dice: 0.434874
iteration 38 : loss : 0.300226, loss_ce: 0.124852, loss_dice: 0.431190
iteration 39 : loss : 0.309012, loss_ce: 0.098894, loss_dice: 0.452481
iteration 40 : loss : 0.303059, loss_ce: 0.099551, loss_dice: 0.422770
iteration 41 : loss : 0.320203, loss_ce: 0.121194, loss_dice: 0.437458
iteration 42 : loss : 0.309112, loss_ce: 0.062637, loss_dice: 0.472283
iteration 43 : loss : 0.297374, loss_ce: 0.092799, loss_dice: 0.438722
iteration 44 : loss : 0.316968, loss_ce: 0.065805, loss_dice: 0.457554
iteration 45 : loss : 0.281477, loss_ce: 0.079596, loss_dice: 0.433083
iteration 46 : loss : 0.307480, loss_ce: 0.061823, loss_dice: 0.445978
iteration 47 : loss : 0.309295, loss_ce: 0.083871, loss_dice: 0.461452
iteration 48 : loss : 0.314539, loss_ce: 0.086949, loss_dice: 0.448425
iteration 49 : loss : 0.289028, loss_ce: 0.084623, loss_dice: 0.433044
iteration 50 : loss : 0.298561, loss_ce: 0.079371, loss_dice: 0.440677
iteration 51 : loss : 0.325037, loss_ce: 0.118041, loss_dice: 0.472684
iteration 52 : loss : 0.288530, loss_ce: 0.084486, loss_dice: 0.440014
iteration 53 : loss : 0.279352, loss_ce: 0.061490, loss_dice: 0.430895
iteration 54 : loss : 0.302032, loss_ce: 0.076881, loss_dice: 0.451861
iteration 55 : loss : 0.313610, loss_ce: 0.113199, loss_dice: 0.435038
iteration 56 : loss : 0.279203, loss_ce: 0.072870, loss_dice: 0.420483
iteration 57 : loss : 0.278074, loss_ce: 0.077544, loss_dice: 0.435765
iteration 58 : loss : 0.295174, loss_ce: 0.069962, loss_dice: 0.435778
iteration 59 : loss : 0.291978, loss_ce: 0.074408, loss_dice: 0.441509
iteration 60 : loss : 0.296546, loss_ce: 0.065409, loss_dice: 0.447875
iteration 61 : loss : 0.288874, loss_ce: 0.081035, loss_dice: 0.438359
iteration 62 : loss : 0.300857, loss_ce: 0.074283, loss_dice: 0.442904
iteration 63 : loss : 0.331587, loss_ce: 0.099246, loss_dice: 0.445048
iteration 64 : loss : 0.280681, loss_ce: 0.061588, loss_dice: 0.448159
iteration 65 : loss : 0.294385, loss_ce: 0.068529, loss_dice: 0.442661
iteration 66 : loss : 0.285407, loss_ce: 0.058303, loss_dice: 0.450874
iteration 67 : loss : 0.304809, loss_ce: 0.125689, loss_dice: 0.417685
iteration 68 : loss : 0.303025, loss_ce: 0.112424, loss_dice: 0.422193
iteration 69 : loss : 0.310477, loss_ce: 0.101356, loss_dice: 0.431272
iteration 70 : loss : 0.273309, loss_ce: 0.047375, loss_dice: 0.449816
iteration 71 : loss : 0.284769, loss_ce: 0.068231, loss_dice: 0.437215
iteration 72 : loss : 0.276398, loss_ce: 0.073179, loss_dice: 0.434311
iteration 73 : loss : 0.294728, loss_ce: 0.066148, loss_dice: 0.460920
iteration 74 : loss : 0.269012, loss_ce: 0.065475, loss_dice: 0.421402
iteration 75 : loss : 0.288169, loss_ce: 0.061623, loss_dice: 0.434257
iteration 76 : loss : 0.293100, loss_ce: 0.092226, loss_dice: 0.440309
iteration 77 : loss : 0.319212, loss_ce: 0.106100, loss_dice: 0.434638
iteration 78 : loss : 0.283692, loss_ce: 0.090079, loss_dice: 0.424019
iteration 79 : loss : 0.268934, loss_ce: 0.070518, loss_dice: 0.426006
iteration 80 : loss : 0.273919, loss_ce: 0.067420, loss_dice: 0.422746
iteration 81 : loss : 0.296875, loss_ce: 0.088373, loss_dice: 0.430375
iteration 82 : loss : 0.276614, loss_ce: 0.064899, loss_dice: 0.446983
iteration 83 : loss : 0.267994, loss_ce: 0.063373, loss_dice: 0.429293
iteration 84 : loss : 0.271465, loss_ce: 0.053470, loss_dice: 0.438944
iteration 85 : loss : 0.262259, loss_ce: 0.051465, loss_dice: 0.434561
iteration 86 : loss : 0.264932, loss_ce: 0.050588, loss_dice: 0.430386
iteration 87 : loss : 0.284809, loss_ce: 0.073459, loss_dice: 0.431643
iteration 88 : loss : 0.263820, loss_ce: 0.055856, loss_dice: 0.425878
iteration 89 : loss : 0.260481, loss_ce: 0.069847, loss_dice: 0.406313
iteration 90 : loss : 0.294637, loss_ce: 0.088159, loss_dice: 0.435905
iteration 91 : loss : 0.289648, loss_ce: 0.097488, loss_dice: 0.421402
iteration 92 : loss : 0.282015, loss_ce: 0.072770, loss_dice: 0.426232
iteration 93 : loss : 0.256178, loss_ce: 0.042364, loss_dice: 0.416436
iteration 94 : loss : 0.278504, loss_ce: 0.079259, loss_dice: 0.427333
iteration 95 : loss : 0.274695, loss_ce: 0.064695, loss_dice: 0.432880
iteration 96 : loss : 0.292583, loss_ce: 0.093179, loss_dice: 0.425785
iteration 97 : loss : 0.261357, loss_ce: 0.063525, loss_dice: 0.406787
iteration 98 : loss : 0.267959, loss_ce: 0.064506, loss_dice: 0.406060
iteration 99 : loss : 0.264946, loss_ce: 0.063794, loss_dice: 0.409848
iteration 100 : loss : 0.272963, loss_ce: 0.062937, loss_dice: 0.428681
iteration 101 : loss : 0.266548, loss_ce: 0.066029, loss_dice: 0.414297
iteration 102 : loss : 0.304311, loss_ce: 0.126242, loss_dice: 0.435378
iteration 103 : loss : 0.264467, loss_ce: 0.053255, loss_dice: 0.419402
iteration 104 : loss : 0.278325, loss_ce: 0.066240, loss_dice: 0.444818
iteration 105 : loss : 0.272193, loss_ce: 0.060705, loss_dice: 0.417316
iteration 106 : loss : 0.286361, loss_ce: 0.087853, loss_dice: 0.430941
iteration 107 : loss : 0.267447, loss_ce: 0.080921, loss_dice: 0.406829
iteration 108 : loss : 0.283314, loss_ce: 0.084904, loss_dice: 0.409813
iteration 109 : loss : 0.271902, loss_ce: 0.064027, loss_dice: 0.422778
iteration 110 : loss : 0.260648, loss_ce: 0.044137, loss_dice: 0.435205
iteration 111 : loss : 0.269001, loss_ce: 0.069027, loss_dice: 0.416779
iteration 112 : loss : 0.249151, loss_ce: 0.054909, loss_dice: 0.398565
iteration 113 : loss : 0.287564, loss_ce: 0.057830, loss_dice: 0.464640
iteration 114 : loss : 0.258839, loss_ce: 0.061819, loss_dice: 0.407862
iteration 115 : loss : 0.256319, loss_ce: 0.057614, loss_dice: 0.415630
iteration 116 : loss : 0.266584, loss_ce: 0.066987, loss_dice: 0.427863
iteration 117 : loss : 0.285525, loss_ce: 0.088563, loss_dice: 0.429179
iteration 118 : loss : 0.288893, loss_ce: 0.106677, loss_dice: 0.414199
iteration 119 : loss : 0.269994, loss_ce: 0.078611, loss_dice: 0.418433
iteration 120 : loss : 0.257101, loss_ce: 0.057162, loss_dice: 0.393518
iteration 121 : loss : 0.268204, loss_ce: 0.060479, loss_dice: 0.428534
iteration 122 : loss : 0.269391, loss_ce: 0.031545, loss_dice: 0.474141
iteration 123 : loss : 0.270921, loss_ce: 0.090192, loss_dice: 0.406030
iteration 124 : loss : 0.259115, loss_ce: 0.051856, loss_dice: 0.420356
iteration 125 : loss : 0.303873, loss_ce: 0.112092, loss_dice: 0.438466
iteration 126 : loss : 0.252594, loss_ce: 0.066678, loss_dice: 0.390629
iteration 127 : loss : 0.242964, loss_ce: 0.068352, loss_dice: 0.374846
iteration 128 : loss : 0.251960, loss_ce: 0.056636, loss_dice: 0.402023
iteration 129 : loss : 0.241882, loss_ce: 0.047985, loss_dice: 0.391273
iteration 130 : loss : 0.272681, loss_ce: 0.056870, loss_dice: 0.449198
iteration 131 : loss : 0.242387, loss_ce: 0.050510, loss_dice: 0.391682
iteration 132 : loss : 0.247667, loss_ce: 0.047119, loss_dice: 0.404381
iteration 133 : loss : 0.273787, loss_ce: 0.073690, loss_dice: 0.424723
iteration 134 : loss : 0.266809, loss_ce: 0.069617, loss_dice: 0.418664
iteration 135 : loss : 0.278571, loss_ce: 0.064243, loss_dice: 0.432827
iteration 136 : loss : 0.244587, loss_ce: 0.047376, loss_dice: 0.388668
iteration 137 : loss : 0.262286, loss_ce: 0.087326, loss_dice: 0.402465
iteration 138 : loss : 0.279761, loss_ce: 0.090127, loss_dice: 0.410824
iteration 139 : loss : 0.252003, loss_ce: 0.057863, loss_dice: 0.401362
iteration 140 : loss : 0.251476, loss_ce: 0.044853, loss_dice: 0.410965
iteration 141 : loss : 0.256033, loss_ce: 0.060877, loss_dice: 0.408677
iteration 142 : loss : 0.268255, loss_ce: 0.068154, loss_dice: 0.424601
iteration 143 : loss : 0.264074, loss_ce: 0.063179, loss_dice: 0.424803
iteration 144 : loss : 0.265610, loss_ce: 0.060964, loss_dice: 0.429110
iteration 145 : loss : 0.248379, loss_ce: 0.051630, loss_dice: 0.397830
iteration 146 : loss : 0.291499, loss_ce: 0.085330, loss_dice: 0.452121
iteration 147 : loss : 0.253138, loss_ce: 0.074990, loss_dice: 0.389261
iteration 148 : loss : 0.249556, loss_ce: 0.067530, loss_dice: 0.396418
iteration 149 : loss : 0.253295, loss_ce: 0.057356, loss_dice: 0.404328
iteration 150 : loss : 0.251144, loss_ce: 0.043651, loss_dice: 0.425111
iteration 151 : loss : 0.270636, loss_ce: 0.081067, loss_dice: 0.416734
iteration 152 : loss : 0.230984, loss_ce: 0.038770, loss_dice: 0.379415
iteration 153 : loss : 0.289459, loss_ce: 0.072440, loss_dice: 0.455605
iteration 154 : loss : 0.259345, loss_ce: 0.072542, loss_dice: 0.406475
iteration 155 : loss : 0.220332, loss_ce: 0.030432, loss_dice: 0.377230
iteration 156 : loss : 0.253364, loss_ce: 0.059359, loss_dice: 0.409732
iteration 157 : loss : 0.254502, loss_ce: 0.055874, loss_dice: 0.398422
iteration 158 : loss : 0.240782, loss_ce: 0.056504, loss_dice: 0.381834
iteration 159 : loss : 0.245342, loss_ce: 0.060744, loss_dice: 0.390432
iteration 160 : loss : 0.240226, loss_ce: 0.046976, loss_dice: 0.376308
iteration 161 : loss : 0.255593, loss_ce: 0.047059, loss_dice: 0.419642
iteration 162 : loss : 0.306943, loss_ce: 0.071497, loss_dice: 0.488328
iteration 163 : loss : 0.257437, loss_ce: 0.080863, loss_dice: 0.393218
iteration 164 : loss : 0.287140, loss_ce: 0.091379, loss_dice: 0.438483
iteration 165 : loss : 0.260499, loss_ce: 0.065700, loss_dice: 0.407432
iteration 166 : loss : 0.232604, loss_ce: 0.048298, loss_dice: 0.378702
iteration 167 : loss : 0.232839, loss_ce: 0.053378, loss_dice: 0.369345
iteration 168 : loss : 0.248950, loss_ce: 0.059244, loss_dice: 0.398612
iteration 169 : loss : 0.255114, loss_ce: 0.082384, loss_dice: 0.391017
iteration 170 : loss : 0.255690, loss_ce: 0.064091, loss_dice: 0.408601
iteration 171 : loss : 0.267515, loss_ce: 0.087882, loss_dice: 0.408276
iteration 172 : loss : 0.245596, loss_ce: 0.040927, loss_dice: 0.401940
iteration 173 : loss : 0.264567, loss_ce: 0.065446, loss_dice: 0.414998
iteration 174 : loss : 0.303062, loss_ce: 0.120786, loss_dice: 0.443115
iteration 175 : loss : 0.250551, loss_ce: 0.045122, loss_dice: 0.408325
iteration 176 : loss : 0.239249, loss_ce: 0.044556, loss_dice: 0.381462
iteration 177 : loss : 0.271841, loss_ce: 0.093547, loss_dice: 0.409491
iteration 178 : loss : 0.241716, loss_ce: 0.049859, loss_dice: 0.385893
iteration 179 : loss : 0.252758, loss_ce: 0.064456, loss_dice: 0.400961
iteration 180 : loss : 0.248086, loss_ce: 0.049688, loss_dice: 0.395844
iteration 181 : loss : 0.250054, loss_ce: 0.055651, loss_dice: 0.402146
iteration 182 : loss : 0.263446, loss_ce: 0.068607, loss_dice: 0.413488
iteration 183 : loss : 0.259409, loss_ce: 0.062188, loss_dice: 0.423237
iteration 184 : loss : 0.250440, loss_ce: 0.031297, loss_dice: 0.434090
iteration 185 : loss : 0.243111, loss_ce: 0.055179, loss_dice: 0.385348
iteration 186 : loss : 0.242085, loss_ce: 0.040097, loss_dice: 0.403661
iteration 187 : loss : 0.266637, loss_ce: 0.094711, loss_dice: 0.391734
iteration 188 : loss : 0.242110, loss_ce: 0.057671, loss_dice: 0.389743
iteration 189 : loss : 0.241580, loss_ce: 0.053881, loss_dice: 0.384654
iteration 190 : loss : 0.258480, loss_ce: 0.050685, loss_dice: 0.432988
iteration 191 : loss : 0.231938, loss_ce: 0.039023, loss_dice: 0.384756
iteration 192 : loss : 0.246426, loss_ce: 0.060468, loss_dice: 0.390625
iteration 193 : loss : 0.254240, loss_ce: 0.047809, loss_dice: 0.419112
iteration 194 : loss : 0.243860, loss_ce: 0.051492, loss_dice: 0.395922
iteration 195 : loss : 0.228815, loss_ce: 0.036481, loss_dice: 0.388889
iteration 196 : loss : 0.268050, loss_ce: 0.078994, loss_dice: 0.422998
iteration 197 : loss : 0.264271, loss_ce: 0.082623, loss_dice: 0.391492
iteration 198 : loss : 0.255057, loss_ce: 0.078567, loss_dice: 0.391279
iteration 199 : loss : 0.248274, loss_ce: 0.061049, loss_dice: 0.397954
iteration 200 : loss : 0.239837, loss_ce: 0.057818, loss_dice: 0.375041
iteration 201 : loss : 0.235587, loss_ce: 0.049182, loss_dice: 0.378838
iteration 202 : loss : 0.256903, loss_ce: 0.024027, loss_dice: 0.457586
iteration 203 : loss : 0.259921, loss_ce: 0.073570, loss_dice: 0.406505
iteration 204 : loss : 0.240468, loss_ce: 0.047430, loss_dice: 0.390872
iteration 205 : loss : 0.233280, loss_ce: 0.039106, loss_dice: 0.393167
iteration 206 : loss : 0.223046, loss_ce: 0.032966, loss_dice: 0.375240
iteration 207 : loss : 0.235559, loss_ce: 0.065130, loss_dice: 0.366786
iteration 208 : loss : 0.248426, loss_ce: 0.069289, loss_dice: 0.390248
iteration 209 : loss : 0.237778, loss_ce: 0.067193, loss_dice: 0.370152
iteration 210 : loss : 0.243737, loss_ce: 0.046418, loss_dice: 0.394350
iteration 211 : loss : 0.239757, loss_ce: 0.058761, loss_dice: 0.381355
iteration 212 : loss : 0.322148, loss_ce: 0.137498, loss_dice: 0.460526
iteration 213 : loss : 0.266272, loss_ce: 0.067001, loss_dice: 0.411997
iteration 214 : loss : 0.259042, loss_ce: 0.066596, loss_dice: 0.408188
iteration 215 : loss : 0.242297, loss_ce: 0.043063, loss_dice: 0.398786
iteration 216 : loss : 0.218822, loss_ce: 0.030530, loss_dice: 0.359469
iteration 217 : loss : 0.229861, loss_ce: 0.048584, loss_dice: 0.378125
iteration 218 : loss : 0.228638, loss_ce: 0.040443, loss_dice: 0.363067
iteration 219 : loss : 0.233217, loss_ce: 0.044332, loss_dice: 0.381610
iteration 220 : loss : 0.226438, loss_ce: 0.031976, loss_dice: 0.376030
iteration 221 : loss : 0.224008, loss_ce: 0.032812, loss_dice: 0.362391
iteration 222 : loss : 0.291950, loss_ce: 0.111087, loss_dice: 0.426507
iteration 223 : loss : 0.229826, loss_ce: 0.034404, loss_dice: 0.390105
iteration 224 : loss : 0.223171, loss_ce: 0.026496, loss_dice: 0.384784
iteration 225 : loss : 0.229935, loss_ce: 0.050376, loss_dice: 0.364590
iteration 226 : loss : 0.223954, loss_ce: 0.038064, loss_dice: 0.370990
iteration 227 : loss : 0.225977, loss_ce: 0.054800, loss_dice: 0.354166
iteration 228 : loss : 0.216227, loss_ce: 0.034923, loss_dice: 0.362921
iteration 229 : loss : 0.230192, loss_ce: 0.051340, loss_dice: 0.365118
iteration 230 : loss : 0.227565, loss_ce: 0.029470, loss_dice: 0.392391
iteration 231 : loss : 0.223465, loss_ce: 0.031880, loss_dice: 0.368437
iteration 232 : loss : 0.222267, loss_ce: 0.043239, loss_dice: 0.360549
iteration 233 : loss : 0.255066, loss_ce: 0.068595, loss_dice: 0.404279
iteration 234 : loss : 0.208929, loss_ce: 0.026115, loss_dice: 0.353555
iteration 235 : loss : 0.222811, loss_ce: 0.045229, loss_dice: 0.369890
iteration 236 : loss : 0.229889, loss_ce: 0.045522, loss_dice: 0.379132
iteration 237 : loss : 0.231388, loss_ce: 0.052782, loss_dice: 0.356781
iteration 238 : loss : 0.210030, loss_ce: 0.034997, loss_dice: 0.341497
iteration 239 : loss : 0.217324, loss_ce: 0.041488, loss_dice: 0.355207
iteration 240 : loss : 0.217774, loss_ce: 0.037062, loss_dice: 0.341933
iteration 241 : loss : 0.234335, loss_ce: 0.053005, loss_dice: 0.373301
iteration 242 : loss : 0.241317, loss_ce: 0.028832, loss_dice: 0.420350
iteration 243 : loss : 0.217025, loss_ce: 0.038902, loss_dice: 0.350867
iteration 244 : loss : 0.229709, loss_ce: 0.042261, loss_dice: 0.372872
iteration 245 : loss : 0.231161, loss_ce: 0.055575, loss_dice: 0.373949
iteration 246 : loss : 0.214146, loss_ce: 0.034947, loss_dice: 0.354576
iteration 247 : loss : 0.211844, loss_ce: 0.043185, loss_dice: 0.338930
iteration 248 : loss : 0.211792, loss_ce: 0.039049, loss_dice: 0.348025

  1%|▏                           | 1/121 [37:19<74:38:21, 2239.18s/it]
iteration 250 : loss : 0.241986, loss_ce: 0.042841, loss_dice: 0.403402
iteration 251 : loss : 0.209606, loss_ce: 0.027460, loss_dice: 0.353093
iteration 252 : loss : 0.257090, loss_ce: 0.061213, loss_dice: 0.403663
iteration 253 : loss : 0.230505, loss_ce: 0.039151, loss_dice: 0.381274
iteration 254 : loss : 0.216789, loss_ce: 0.038503, loss_dice: 0.350085
iteration 255 : loss : 0.236189, loss_ce: 0.057211, loss_dice: 0.367780
iteration 256 : loss : 0.222697, loss_ce: 0.047804, loss_dice: 0.365676
iteration 257 : loss : 0.211807, loss_ce: 0.036561, loss_dice: 0.341525
iteration 258 : loss : 0.234797, loss_ce: 0.061057, loss_dice: 0.367723
iteration 259 : loss : 0.204740, loss_ce: 0.025420, loss_dice: 0.339860
iteration 260 : loss : 0.251319, loss_ce: 0.069987, loss_dice: 0.390258
iteration 261 : loss : 0.223287, loss_ce: 0.039821, loss_dice: 0.366865
iteration 262 : loss : 0.219729, loss_ce: 0.039272, loss_dice: 0.366261
iteration 263 : loss : 0.214858, loss_ce: 0.032340, loss_dice: 0.362484
iteration 264 : loss : 0.214990, loss_ce: 0.040257, loss_dice: 0.341868
iteration 265 : loss : 0.310460, loss_ce: 0.139144, loss_dice: 0.442214
iteration 266 : loss : 0.210294, loss_ce: 0.045927, loss_dice: 0.331781
iteration 267 : loss : 0.209874, loss_ce: 0.034791, loss_dice: 0.349767
iteration 268 : loss : 0.224365, loss_ce: 0.049254, loss_dice: 0.355396
iteration 269 : loss : 0.222668, loss_ce: 0.024798, loss_dice: 0.369890
iteration 270 : loss : 0.216807, loss_ce: 0.044235, loss_dice: 0.353116
iteration 271 : loss : 0.199349, loss_ce: 0.031738, loss_dice: 0.328717
iteration 272 : loss : 0.232306, loss_ce: 0.040836, loss_dice: 0.388077
iteration 273 : loss : 0.197405, loss_ce: 0.023680, loss_dice: 0.331777
iteration 274 : loss : 0.236753, loss_ce: 0.059771, loss_dice: 0.380453
iteration 275 : loss : 0.215053, loss_ce: 0.034975, loss_dice: 0.361605
iteration 276 : loss : 0.221336, loss_ce: 0.050449, loss_dice: 0.337958
iteration 277 : loss : 0.219669, loss_ce: 0.055088, loss_dice: 0.343526
iteration 278 : loss : 0.204439, loss_ce: 0.036676, loss_dice: 0.336062
iteration 279 : loss : 0.225737, loss_ce: 0.052931, loss_dice: 0.352109
iteration 280 : loss : 0.235586, loss_ce: 0.044647, loss_dice: 0.383914
iteration 281 : loss : 0.266234, loss_ce: 0.022665, loss_dice: 0.467628
iteration 282 : loss : 0.229982, loss_ce: 0.060685, loss_dice: 0.352753
iteration 283 : loss : 0.224725, loss_ce: 0.034687, loss_dice: 0.373496
iteration 284 : loss : 0.262483, loss_ce: 0.082457, loss_dice: 0.411369
iteration 285 : loss : 0.201677, loss_ce: 0.034005, loss_dice: 0.332987
iteration 286 : loss : 0.250194, loss_ce: 0.096412, loss_dice: 0.365303
iteration 287 : loss : 0.215836, loss_ce: 0.043192, loss_dice: 0.351328
iteration 288 : loss : 0.207254, loss_ce: 0.047296, loss_dice: 0.331214
iteration 289 : loss : 0.214192, loss_ce: 0.035415, loss_dice: 0.354058
iteration 290 : loss : 0.242635, loss_ce: 0.072725, loss_dice: 0.375160
iteration 291 : loss : 0.212361, loss_ce: 0.038756, loss_dice: 0.346130
iteration 292 : loss : 0.225683, loss_ce: 0.041418, loss_dice: 0.362699
iteration 293 : loss : 0.256824, loss_ce: 0.066324, loss_dice: 0.406886
iteration 294 : loss : 0.266397, loss_ce: 0.097244, loss_dice: 0.393324
iteration 295 : loss : 0.199208, loss_ce: 0.026195, loss_dice: 0.322223
iteration 296 : loss : 0.223869, loss_ce: 0.038647, loss_dice: 0.368852
iteration 297 : loss : 0.205031, loss_ce: 0.028837, loss_dice: 0.337400
iteration 298 : loss : 0.208424, loss_ce: 0.027900, loss_dice: 0.342771
iteration 299 : loss : 0.228610, loss_ce: 0.044329, loss_dice: 0.371878
iteration 300 : loss : 0.207550, loss_ce: 0.034422, loss_dice: 0.340086
iteration 301 : loss : 0.220268, loss_ce: 0.043239, loss_dice: 0.357003
iteration 302 : loss : 0.270117, loss_ce: 0.090197, loss_dice: 0.415659
iteration 303 : loss : 0.224365, loss_ce: 0.037096, loss_dice: 0.379383
iteration 304 : loss : 0.270211, loss_ce: 0.092372, loss_dice: 0.403083
iteration 305 : loss : 0.206425, loss_ce: 0.036942, loss_dice: 0.337513
iteration 306 : loss : 0.214832, loss_ce: 0.053059, loss_dice: 0.333953
iteration 307 : loss : 0.202100, loss_ce: 0.032205, loss_dice: 0.330363
iteration 308 : loss : 0.206722, loss_ce: 0.043176, loss_dice: 0.326319
iteration 309 : loss : 0.237380, loss_ce: 0.043562, loss_dice: 0.397473
iteration 310 : loss : 0.205312, loss_ce: 0.038692, loss_dice: 0.336294
iteration 311 : loss : 0.206697, loss_ce: 0.043849, loss_dice: 0.327512
iteration 312 : loss : 0.193535, loss_ce: 0.024769, loss_dice: 0.326734
iteration 313 : loss : 0.268182, loss_ce: 0.062860, loss_dice: 0.437043
iteration 314 : loss : 0.186558, loss_ce: 0.023266, loss_dice: 0.314400
iteration 315 : loss : 0.203698, loss_ce: 0.039054, loss_dice: 0.336521
iteration 316 : loss : 0.211458, loss_ce: 0.048177, loss_dice: 0.322693
iteration 317 : loss : 0.203714, loss_ce: 0.047454, loss_dice: 0.320028
iteration 318 : loss : 0.197008, loss_ce: 0.033652, loss_dice: 0.321377
