
Namespace(T=8, base_lr=0.01, batch_size=2, class_name=1, consistency=1.0, consistency_rampup=40.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='SSL/MT_ATO', gpu='4,5', labeled_bs=1, labeled_num=40, max_iterations=30000, model='Vnet_3D_256_randomCrop', num_classes=2, patch_size=[256, 256, 112], root_path='/data/sohui/Prostate/data/trim/ssl_data', seed=1337, total_labeled_num=290)
Loading dataset:   0%|                                                                                                                                                                                           | 0/24 [00:00<?, ?it/s]











Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [01:22<00:00,  3.43s/it]









Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:40<00:00,  1.71s/it]



Loading dataset:  83%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                              | 5/6 [00:36<00:05,  5.79s/it]
250 iterations per epoch
Loading dataset: 100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 6/6 [00:39<00:00,  6.58s/it]
  0%|                                         | 0/121 [00:00<?, ?it/s]
iteration 16 : loss : 0.337692, loss_ce: 0.187636, loss_dice: 0.487511
iteration 17 : loss : 0.353547, loss_ce: 0.196357, loss_dice: 0.510442
iteration 18 : loss : 0.347927, loss_ce: 0.195232, loss_dice: 0.500504
iteration 19 : loss : 0.346519, loss_ce: 0.182957, loss_dice: 0.509855
iteration 20 : loss : 0.317286, loss_ce: 0.129480, loss_dice: 0.504964
iteration 21 : loss : 0.334926, loss_ce: 0.161957, loss_dice: 0.507815
iteration 22 : loss : 0.318246, loss_ce: 0.151071, loss_dice: 0.485156
iteration 23 : loss : 0.334647, loss_ce: 0.169650, loss_dice: 0.499407
iteration 24 : loss : 0.307721, loss_ce: 0.138958, loss_dice: 0.476000
iteration 25 : loss : 0.306549, loss_ce: 0.113741, loss_dice: 0.499213
iteration 26 : loss : 0.329776, loss_ce: 0.163171, loss_dice: 0.496237
iteration 27 : loss : 0.267862, loss_ce: 0.104207, loss_dice: 0.431206
iteration 28 : loss : 0.309184, loss_ce: 0.113987, loss_dice: 0.504125
iteration 29 : loss : 0.291267, loss_ce: 0.118423, loss_dice: 0.463931
iteration 30 : loss : 0.281877, loss_ce: 0.078256, loss_dice: 0.485363
iteration 31 : loss : 0.308761, loss_ce: 0.141293, loss_dice: 0.475902
iteration 32 : loss : 0.277126, loss_ce: 0.053097, loss_dice: 0.500990
iteration 33 : loss : 0.282560, loss_ce: 0.097722, loss_dice: 0.467009
iteration 34 : loss : 0.278908, loss_ce: 0.102631, loss_dice: 0.454854
iteration 35 : loss : 0.283507, loss_ce: 0.101732, loss_dice: 0.464977
iteration 36 : loss : 0.290879, loss_ce: 0.101429, loss_dice: 0.480178
iteration 37 : loss : 0.287686, loss_ce: 0.117827, loss_dice: 0.457270
iteration 38 : loss : 0.264695, loss_ce: 0.082476, loss_dice: 0.446626
iteration 39 : loss : 0.312892, loss_ce: 0.154319, loss_dice: 0.471311
iteration 40 : loss : 0.273102, loss_ce: 0.085440, loss_dice: 0.460650
iteration 41 : loss : 0.267380, loss_ce: 0.089050, loss_dice: 0.445509
iteration 42 : loss : 0.297895, loss_ce: 0.104605, loss_dice: 0.491103
iteration 43 : loss : 0.283659, loss_ce: 0.101682, loss_dice: 0.465554
iteration 44 : loss : 0.270215, loss_ce: 0.072177, loss_dice: 0.468126
iteration 45 : loss : 0.273292, loss_ce: 0.088400, loss_dice: 0.457986
iteration 46 : loss : 0.267652, loss_ce: 0.092402, loss_dice: 0.442668
iteration 47 : loss : 0.265618, loss_ce: 0.080621, loss_dice: 0.450474
iteration 48 : loss : 0.278146, loss_ce: 0.101630, loss_dice: 0.454627
iteration 49 : loss : 0.277635, loss_ce: 0.079672, loss_dice: 0.475460
iteration 50 : loss : 0.262697, loss_ce: 0.042751, loss_dice: 0.482467
iteration 51 : loss : 0.266816, loss_ce: 0.035958, loss_dice: 0.497597
iteration 52 : loss : 0.282770, loss_ce: 0.064074, loss_dice: 0.501401
iteration 53 : loss : 0.268776, loss_ce: 0.074028, loss_dice: 0.463440
iteration 54 : loss : 0.291176, loss_ce: 0.104896, loss_dice: 0.477260
iteration 55 : loss : 0.264369, loss_ce: 0.077577, loss_dice: 0.451079
iteration 56 : loss : 0.253723, loss_ce: 0.039793, loss_dice: 0.467577
iteration 57 : loss : 0.266944, loss_ce: 0.033305, loss_dice: 0.500543
iteration 58 : loss : 0.255367, loss_ce: 0.032514, loss_dice: 0.478174
iteration 59 : loss : 0.265502, loss_ce: 0.030470, loss_dice: 0.500486
iteration 60 : loss : 0.266063, loss_ce: 0.031697, loss_dice: 0.500393
iteration 61 : loss : 0.274410, loss_ce: 0.047486, loss_dice: 0.501214
iteration 62 : loss : 0.276948, loss_ce: 0.082961, loss_dice: 0.470766
iteration 63 : loss : 0.281777, loss_ce: 0.076782, loss_dice: 0.486662
iteration 64 : loss : 0.266906, loss_ce: 0.074048, loss_dice: 0.459678
iteration 65 : loss : 0.271426, loss_ce: 0.049449, loss_dice: 0.493321
iteration 66 : loss : 0.272804, loss_ce: 0.066579, loss_dice: 0.478958
iteration 67 : loss : 0.264099, loss_ce: 0.077874, loss_dice: 0.450251
iteration 68 : loss : 0.285287, loss_ce: 0.068858, loss_dice: 0.501635
iteration 69 : loss : 0.263116, loss_ce: 0.079734, loss_dice: 0.446466
iteration 70 : loss : 0.260825, loss_ce: 0.053459, loss_dice: 0.468118
iteration 71 : loss : 0.253869, loss_ce: 0.048434, loss_dice: 0.459280
iteration 72 : loss : 0.275665, loss_ce: 0.050219, loss_dice: 0.501017
iteration 73 : loss : 0.259114, loss_ce: 0.047961, loss_dice: 0.470186
iteration 74 : loss : 0.260295, loss_ce: 0.047091, loss_dice: 0.473420
iteration 75 : loss : 0.253678, loss_ce: 0.050546, loss_dice: 0.456739
iteration 76 : loss : 0.268927, loss_ce: 0.073105, loss_dice: 0.464716
iteration 77 : loss : 0.266592, loss_ce: 0.085326, loss_dice: 0.447833
iteration 78 : loss : 0.265162, loss_ce: 0.075289, loss_dice: 0.454944
iteration 79 : loss : 0.255554, loss_ce: 0.063275, loss_dice: 0.447804
iteration 80 : loss : 0.262161, loss_ce: 0.056027, loss_dice: 0.468277
iteration 81 : loss : 0.257168, loss_ce: 0.073808, loss_dice: 0.440494
iteration 82 : loss : 0.257280, loss_ce: 0.048216, loss_dice: 0.466309
iteration 83 : loss : 0.261169, loss_ce: 0.076430, loss_dice: 0.445873
iteration 84 : loss : 0.251458, loss_ce: 0.045761, loss_dice: 0.457086
iteration 85 : loss : 0.253546, loss_ce: 0.056399, loss_dice: 0.450642
iteration 86 : loss : 0.254646, loss_ce: 0.065936, loss_dice: 0.443327
iteration 87 : loss : 0.266728, loss_ce: 0.098847, loss_dice: 0.434573
iteration 88 : loss : 0.264515, loss_ce: 0.073656, loss_dice: 0.455346
iteration 89 : loss : 0.256564, loss_ce: 0.083355, loss_dice: 0.429729
iteration 90 : loss : 0.255503, loss_ce: 0.028275, loss_dice: 0.482692
iteration 91 : loss : 0.267667, loss_ce: 0.037334, loss_dice: 0.497979
iteration 92 : loss : 0.272488, loss_ce: 0.043904, loss_dice: 0.501026
iteration 93 : loss : 0.277532, loss_ce: 0.070223, loss_dice: 0.484801
iteration 94 : loss : 0.282427, loss_ce: 0.111244, loss_dice: 0.453578
iteration 95 : loss : 0.249383, loss_ce: 0.046642, loss_dice: 0.452070
iteration 96 : loss : 0.253576, loss_ce: 0.040834, loss_dice: 0.466292
iteration 97 : loss : 0.280922, loss_ce: 0.060014, loss_dice: 0.501768
iteration 98 : loss : 0.277183, loss_ce: 0.080526, loss_dice: 0.473806
iteration 99 : loss : 0.258294, loss_ce: 0.016331, loss_dice: 0.500203
iteration 100 : loss : 0.261554, loss_ce: 0.022792, loss_dice: 0.500249
iteration 101 : loss : 0.273914, loss_ce: 0.046783, loss_dice: 0.501003
iteration 102 : loss : 0.258599, loss_ce: 0.052541, loss_dice: 0.464632
iteration 103 : loss : 0.251868, loss_ce: 0.023852, loss_dice: 0.479835
iteration 104 : loss : 0.263517, loss_ce: 0.067318, loss_dice: 0.459698
iteration 105 : loss : 0.253973, loss_ce: 0.017311, loss_dice: 0.490613
iteration 106 : loss : 0.256496, loss_ce: 0.035879, loss_dice: 0.477069
iteration 107 : loss : 0.266909, loss_ce: 0.090391, loss_dice: 0.443408
iteration 108 : loss : 0.280001, loss_ce: 0.058609, loss_dice: 0.501367
iteration 109 : loss : 0.259770, loss_ce: 0.073178, loss_dice: 0.446307
iteration 110 : loss : 0.254417, loss_ce: 0.043786, loss_dice: 0.465028
iteration 111 : loss : 0.253590, loss_ce: 0.045904, loss_dice: 0.461253
iteration 112 : loss : 0.270301, loss_ce: 0.039711, loss_dice: 0.500866
iteration 113 : loss : 0.268175, loss_ce: 0.077940, loss_dice: 0.458344
iteration 114 : loss : 0.248914, loss_ce: 0.036822, loss_dice: 0.460988
iteration 115 : loss : 0.251867, loss_ce: 0.035296, loss_dice: 0.468388
iteration 116 : loss : 0.266373, loss_ce: 0.075031, loss_dice: 0.457692
iteration 117 : loss : 0.264689, loss_ce: 0.076620, loss_dice: 0.452725
iteration 118 : loss : 0.300187, loss_ce: 0.135127, loss_dice: 0.465206
iteration 119 : loss : 0.246420, loss_ce: 0.049096, loss_dice: 0.443682
iteration 120 : loss : 0.261314, loss_ce: 0.057770, loss_dice: 0.464825
iteration 121 : loss : 0.248851, loss_ce: 0.040039, loss_dice: 0.457567
iteration 122 : loss : 0.254841, loss_ce: 0.045669, loss_dice: 0.463988
iteration 123 : loss : 0.253773, loss_ce: 0.051989, loss_dice: 0.455532
iteration 124 : loss : 0.258521, loss_ce: 0.063278, loss_dice: 0.453739
iteration 125 : loss : 0.247628, loss_ce: 0.036915, loss_dice: 0.458327
iteration 126 : loss : 0.250810, loss_ce: 0.043869, loss_dice: 0.457705
iteration 127 : loss : 0.253697, loss_ce: 0.089388, loss_dice: 0.417976
iteration 128 : loss : 0.245757, loss_ce: 0.051052, loss_dice: 0.440427
iteration 129 : loss : 0.250724, loss_ce: 0.047582, loss_dice: 0.453835
iteration 130 : loss : 0.249366, loss_ce: 0.022583, loss_dice: 0.476120
iteration 131 : loss : 0.263047, loss_ce: 0.027989, loss_dice: 0.498082
iteration 132 : loss : 0.272551, loss_ce: 0.044133, loss_dice: 0.500943
iteration 133 : loss : 0.251442, loss_ce: 0.039898, loss_dice: 0.462954
iteration 134 : loss : 0.259349, loss_ce: 0.071494, loss_dice: 0.447183
iteration 135 : loss : 0.248224, loss_ce: 0.045726, loss_dice: 0.450676
iteration 136 : loss : 0.262780, loss_ce: 0.062237, loss_dice: 0.463301
iteration 137 : loss : 0.264516, loss_ce: 0.028431, loss_dice: 0.500582
iteration 138 : loss : 0.248536, loss_ce: 0.031606, loss_dice: 0.465443
iteration 139 : loss : 0.261733, loss_ce: 0.022991, loss_dice: 0.500442
iteration 140 : loss : 0.276852, loss_ce: 0.052694, loss_dice: 0.500986
iteration 141 : loss : 0.270092, loss_ce: 0.039256, loss_dice: 0.500898
iteration 142 : loss : 0.269074, loss_ce: 0.070523, loss_dice: 0.467542
iteration 143 : loss : 0.294847, loss_ce: 0.101083, loss_dice: 0.488586
iteration 144 : loss : 0.260526, loss_ce: 0.063769, loss_dice: 0.457267
iteration 145 : loss : 0.302467, loss_ce: 0.106839, loss_dice: 0.498072
iteration 146 : loss : 0.266409, loss_ce: 0.054507, loss_dice: 0.478290
iteration 147 : loss : 0.254575, loss_ce: 0.071870, loss_dice: 0.437246
iteration 148 : loss : 0.312009, loss_ce: 0.119905, loss_dice: 0.504097
iteration 149 : loss : 0.253702, loss_ce: 0.069941, loss_dice: 0.437448
iteration 150 : loss : 0.259412, loss_ce: 0.053736, loss_dice: 0.465071
iteration 151 : loss : 0.243002, loss_ce: 0.040593, loss_dice: 0.445393
iteration 152 : loss : 0.260785, loss_ce: 0.021179, loss_dice: 0.500354
iteration 153 : loss : 0.257306, loss_ce: 0.056324, loss_dice: 0.458270
iteration 154 : loss : 0.244296, loss_ce: 0.050255, loss_dice: 0.438325
iteration 155 : loss : 0.264805, loss_ce: 0.079641, loss_dice: 0.449939
iteration 156 : loss : 0.243282, loss_ce: 0.037374, loss_dice: 0.449177
iteration 157 : loss : 0.246801, loss_ce: 0.059586, loss_dice: 0.433991
iteration 158 : loss : 0.246792, loss_ce: 0.064627, loss_dice: 0.428945
iteration 159 : loss : 0.259543, loss_ce: 0.081248, loss_dice: 0.437809
iteration 160 : loss : 0.238280, loss_ce: 0.054881, loss_dice: 0.421639
iteration 161 : loss : 0.250789, loss_ce: 0.062828, loss_dice: 0.438734
iteration 162 : loss : 0.242313, loss_ce: 0.045551, loss_dice: 0.439055
iteration 163 : loss : 0.247909, loss_ce: 0.054947, loss_dice: 0.440850
iteration 164 : loss : 0.240848, loss_ce: 0.038866, loss_dice: 0.442815
iteration 165 : loss : 0.239240, loss_ce: 0.048648, loss_dice: 0.429816
iteration 166 : loss : 0.238121, loss_ce: 0.052583, loss_dice: 0.423647
iteration 167 : loss : 0.246445, loss_ce: 0.082646, loss_dice: 0.410230
iteration 168 : loss : 0.237441, loss_ce: 0.053479, loss_dice: 0.421389
iteration 169 : loss : 0.233008, loss_ce: 0.048622, loss_dice: 0.417379
iteration 170 : loss : 0.273234, loss_ce: 0.062980, loss_dice: 0.483475
iteration 171 : loss : 0.264606, loss_ce: 0.030627, loss_dice: 0.498567
iteration 172 : loss : 0.272173, loss_ce: 0.043325, loss_dice: 0.500999
iteration 173 : loss : 0.246880, loss_ce: 0.055325, loss_dice: 0.438418
iteration 174 : loss : 0.239807, loss_ce: 0.053040, loss_dice: 0.426554
iteration 175 : loss : 0.242731, loss_ce: 0.055764, loss_dice: 0.429674
iteration 176 : loss : 0.267917, loss_ce: 0.077526, loss_dice: 0.458289
iteration 177 : loss : 0.260018, loss_ce: 0.019616, loss_dice: 0.500405
iteration 178 : loss : 0.255028, loss_ce: 0.048484, loss_dice: 0.461560
iteration 179 : loss : 0.275400, loss_ce: 0.049755, loss_dice: 0.501016
iteration 180 : loss : 0.272361, loss_ce: 0.043463, loss_dice: 0.501234
iteration 181 : loss : 0.262071, loss_ce: 0.023567, loss_dice: 0.500564
iteration 182 : loss : 0.245759, loss_ce: 0.031982, loss_dice: 0.459524
iteration 183 : loss : 0.258177, loss_ce: 0.028186, loss_dice: 0.488131
iteration 184 : loss : 0.255974, loss_ce: 0.059597, loss_dice: 0.452340
iteration 185 : loss : 0.261960, loss_ce: 0.036615, loss_dice: 0.487291
iteration 186 : loss : 0.254681, loss_ce: 0.020575, loss_dice: 0.488714
iteration 187 : loss : 0.259499, loss_ce: 0.077839, loss_dice: 0.441132
iteration 188 : loss : 0.274593, loss_ce: 0.048211, loss_dice: 0.500964
iteration 189 : loss : 0.252508, loss_ce: 0.063702, loss_dice: 0.441295
iteration 190 : loss : 0.245011, loss_ce: 0.033746, loss_dice: 0.456266
iteration 191 : loss : 0.243891, loss_ce: 0.049942, loss_dice: 0.437823
iteration 192 : loss : 0.256935, loss_ce: 0.013742, loss_dice: 0.500116
iteration 193 : loss : 0.263356, loss_ce: 0.067895, loss_dice: 0.458805
iteration 194 : loss : 0.242162, loss_ce: 0.032869, loss_dice: 0.451443
iteration 195 : loss : 0.239815, loss_ce: 0.035779, loss_dice: 0.443838
iteration 196 : loss : 0.246980, loss_ce: 0.055628, loss_dice: 0.438325
iteration 197 : loss : 0.252233, loss_ce: 0.060151, loss_dice: 0.444306
iteration 198 : loss : 0.239006, loss_ce: 0.054600, loss_dice: 0.423392
iteration 199 : loss : 0.231893, loss_ce: 0.036735, loss_dice: 0.427040
iteration 200 : loss : 0.229915, loss_ce: 0.042672, loss_dice: 0.417147
iteration 201 : loss : 0.244702, loss_ce: 0.039009, loss_dice: 0.450378
iteration 202 : loss : 0.237055, loss_ce: 0.045517, loss_dice: 0.428576
iteration 203 : loss : 0.245762, loss_ce: 0.058828, loss_dice: 0.432687
iteration 204 : loss : 0.269812, loss_ce: 0.082838, loss_dice: 0.456764
iteration 205 : loss : 0.231181, loss_ce: 0.041962, loss_dice: 0.420391
iteration 206 : loss : 0.236815, loss_ce: 0.055505, loss_dice: 0.418111
iteration 207 : loss : 0.227713, loss_ce: 0.055680, loss_dice: 0.399725
iteration 208 : loss : 0.231162, loss_ce: 0.050453, loss_dice: 0.411859
iteration 209 : loss : 0.238870, loss_ce: 0.067396, loss_dice: 0.410331
iteration 210 : loss : 0.254007, loss_ce: 0.033454, loss_dice: 0.474545
iteration 211 : loss : 0.269485, loss_ce: 0.039218, loss_dice: 0.499739
iteration 212 : loss : 0.269424, loss_ce: 0.037929, loss_dice: 0.500898
iteration 213 : loss : 0.234553, loss_ce: 0.043403, loss_dice: 0.425688
iteration 214 : loss : 0.231170, loss_ce: 0.046270, loss_dice: 0.416055
iteration 215 : loss : 0.238278, loss_ce: 0.057242, loss_dice: 0.419291
iteration 216 : loss : 0.236968, loss_ce: 0.044649, loss_dice: 0.429275
iteration 217 : loss : 0.263339, loss_ce: 0.026014, loss_dice: 0.500631
iteration 218 : loss : 0.239175, loss_ce: 0.032550, loss_dice: 0.445791
iteration 219 : loss : 0.264240, loss_ce: 0.027872, loss_dice: 0.500598
iteration 220 : loss : 0.263961, loss_ce: 0.027331, loss_dice: 0.500554
iteration 221 : loss : 0.271421, loss_ce: 0.042128, loss_dice: 0.500704
iteration 222 : loss : 0.237754, loss_ce: 0.031811, loss_dice: 0.443683
iteration 223 : loss : 0.257345, loss_ce: 0.035410, loss_dice: 0.479269
iteration 224 : loss : 0.243563, loss_ce: 0.031241, loss_dice: 0.455859
iteration 225 : loss : 0.246541, loss_ce: 0.019319, loss_dice: 0.473751
iteration 226 : loss : 0.251196, loss_ce: 0.029675, loss_dice: 0.472703
iteration 227 : loss : 0.267724, loss_ce: 0.099258, loss_dice: 0.436178
iteration 228 : loss : 0.262814, loss_ce: 0.025251, loss_dice: 0.500366
iteration 229 : loss : 0.250631, loss_ce: 0.047029, loss_dice: 0.454219
iteration 230 : loss : 0.240951, loss_ce: 0.026231, loss_dice: 0.455656
iteration 231 : loss : 0.236911, loss_ce: 0.037067, loss_dice: 0.436739
iteration 232 : loss : 0.251727, loss_ce: 0.003420, loss_dice: 0.500012
iteration 233 : loss : 0.253340, loss_ce: 0.044434, loss_dice: 0.462234
iteration 234 : loss : 0.231201, loss_ce: 0.036286, loss_dice: 0.426103
iteration 235 : loss : 0.232192, loss_ce: 0.040747, loss_dice: 0.423629
iteration 236 : loss : 0.220979, loss_ce: 0.031749, loss_dice: 0.410200
iteration 237 : loss : 0.237869, loss_ce: 0.052828, loss_dice: 0.422896
iteration 238 : loss : 0.220368, loss_ce: 0.037714, loss_dice: 0.403014
iteration 239 : loss : 0.221850, loss_ce: 0.041412, loss_dice: 0.402279
iteration 240 : loss : 0.218718, loss_ce: 0.035438, loss_dice: 0.401987
iteration 241 : loss : 0.235813, loss_ce: 0.036740, loss_dice: 0.434870
iteration 242 : loss : 0.218201, loss_ce: 0.029440, loss_dice: 0.406940
iteration 243 : loss : 0.236723, loss_ce: 0.049971, loss_dice: 0.423464
iteration 244 : loss : 0.249843, loss_ce: 0.061622, loss_dice: 0.438018
iteration 245 : loss : 0.227004, loss_ce: 0.042923, loss_dice: 0.411077
iteration 246 : loss : 0.226369, loss_ce: 0.045397, loss_dice: 0.407331
iteration 247 : loss : 0.247304, loss_ce: 0.086042, loss_dice: 0.408555
iteration 248 : loss : 0.221017, loss_ce: 0.040869, loss_dice: 0.401152
iteration 249 : loss : 0.225814, loss_ce: 0.052799, loss_dice: 0.398816

  1%|▏                            | 1/121 [15:57<31:55:20, 957.67s/it]
iteration 251 : loss : 0.274369, loss_ce: 0.047711, loss_dice: 0.501016
iteration 252 : loss : 0.218889, loss_ce: 0.029765, loss_dice: 0.407999
iteration 253 : loss : 0.214640, loss_ce: 0.032873, loss_dice: 0.396381
iteration 254 : loss : 0.236768, loss_ce: 0.058967, loss_dice: 0.414557
iteration 255 : loss : 0.219439, loss_ce: 0.032029, loss_dice: 0.406823
iteration 256 : loss : 0.255226, loss_ce: 0.010288, loss_dice: 0.500154
iteration 257 : loss : 0.215694, loss_ce: 0.018589, loss_dice: 0.412785
iteration 258 : loss : 0.254296, loss_ce: 0.008499, loss_dice: 0.500078
iteration 259 : loss : 0.260066, loss_ce: 0.019822, loss_dice: 0.500298
iteration 260 : loss : 0.255325, loss_ce: 0.010540, loss_dice: 0.500086
iteration 261 : loss : 0.230514, loss_ce: 0.020191, loss_dice: 0.440814
iteration 262 : loss : 0.239539, loss_ce: 0.023569, loss_dice: 0.455495
iteration 263 : loss : 0.257236, loss_ce: 0.042739, loss_dice: 0.471707
iteration 264 : loss : 0.231209, loss_ce: 0.013779, loss_dice: 0.448628
iteration 265 : loss : 0.231178, loss_ce: 0.015766, loss_dice: 0.446570
iteration 266 : loss : 0.281218, loss_ce: 0.082711, loss_dice: 0.479712
iteration 267 : loss : 0.261812, loss_ce: 0.023329, loss_dice: 0.500272
iteration 268 : loss : 0.250712, loss_ce: 0.043798, loss_dice: 0.457617
iteration 269 : loss : 0.227505, loss_ce: 0.015910, loss_dice: 0.439088
iteration 270 : loss : 0.221264, loss_ce: 0.036016, loss_dice: 0.406495
iteration 271 : loss : 0.266444, loss_ce: 0.032462, loss_dice: 0.500419
iteration 272 : loss : 0.235602, loss_ce: 0.027227, loss_dice: 0.443966
iteration 273 : loss : 0.211377, loss_ce: 0.029180, loss_dice: 0.393564
iteration 274 : loss : 0.218575, loss_ce: 0.033544, loss_dice: 0.403576
iteration 275 : loss : 0.211585, loss_ce: 0.028307, loss_dice: 0.394852
iteration 276 : loss : 0.257683, loss_ce: 0.092224, loss_dice: 0.423133
iteration 277 : loss : 0.209878, loss_ce: 0.038491, loss_dice: 0.381256
iteration 278 : loss : 0.219866, loss_ce: 0.043526, loss_dice: 0.396195
iteration 279 : loss : 0.202364, loss_ce: 0.027248, loss_dice: 0.377468
iteration 280 : loss : 0.237337, loss_ce: 0.035711, loss_dice: 0.438952
iteration 281 : loss : 0.216857, loss_ce: 0.033650, loss_dice: 0.400042
iteration 282 : loss : 0.226620, loss_ce: 0.047297, loss_dice: 0.405931
iteration 283 : loss : 0.213665, loss_ce: 0.029579, loss_dice: 0.397732
iteration 284 : loss : 0.220311, loss_ce: 0.041407, loss_dice: 0.399203
iteration 285 : loss : 0.211491, loss_ce: 0.031983, loss_dice: 0.390991
iteration 286 : loss : 0.210491, loss_ce: 0.045878, loss_dice: 0.375097
iteration 287 : loss : 0.207579, loss_ce: 0.033001, loss_dice: 0.382111
iteration 288 : loss : 0.222729, loss_ce: 0.052319, loss_dice: 0.393129
iteration 289 : loss : 0.237830, loss_ce: 0.025923, loss_dice: 0.449729
iteration 290 : loss : 0.259542, loss_ce: 0.026426, loss_dice: 0.492649
iteration 291 : loss : 0.267239, loss_ce: 0.034004, loss_dice: 0.500463
iteration 292 : loss : 0.257431, loss_ce: 0.073583, loss_dice: 0.441270
iteration 293 : loss : 0.194978, loss_ce: 0.018075, loss_dice: 0.371870
iteration 294 : loss : 0.254699, loss_ce: 0.075823, loss_dice: 0.433557
iteration 295 : loss : 0.207402, loss_ce: 0.026383, loss_dice: 0.388410
iteration 296 : loss : 0.251571, loss_ce: 0.003102, loss_dice: 0.500024
iteration 297 : loss : 0.235811, loss_ce: 0.018369, loss_dice: 0.453242
iteration 298 : loss : 0.257251, loss_ce: 0.014365, loss_dice: 0.500120
iteration 299 : loss : 0.255932, loss_ce: 0.011644, loss_dice: 0.500208
iteration 300 : loss : 0.258170, loss_ce: 0.016149, loss_dice: 0.500181
iteration 301 : loss : 0.217853, loss_ce: 0.018134, loss_dice: 0.417556
iteration 302 : loss : 0.240820, loss_ce: 0.025222, loss_dice: 0.456407
iteration 303 : loss : 0.245015, loss_ce: 0.028196, loss_dice: 0.461824
iteration 304 : loss : 0.240019, loss_ce: 0.019897, loss_dice: 0.460133
iteration 305 : loss : 0.229193, loss_ce: 0.026157, loss_dice: 0.432205
iteration 306 : loss : 0.248321, loss_ce: 0.059958, loss_dice: 0.436675
iteration 307 : loss : 0.256059, loss_ce: 0.011880, loss_dice: 0.500225
iteration 308 : loss : 0.241956, loss_ce: 0.049364, loss_dice: 0.434524
iteration 309 : loss : 0.229821, loss_ce: 0.030867, loss_dice: 0.428760
iteration 310 : loss : 0.228970, loss_ce: 0.047531, loss_dice: 0.410401
iteration 311 : loss : 0.257460, loss_ce: 0.014706, loss_dice: 0.500203
iteration 312 : loss : 0.227035, loss_ce: 0.038327, loss_dice: 0.415736
iteration 313 : loss : 0.230840, loss_ce: 0.050620, loss_dice: 0.411050
iteration 314 : loss : 0.208092, loss_ce: 0.026221, loss_dice: 0.389957
iteration 315 : loss : 0.213166, loss_ce: 0.035530, loss_dice: 0.390772
iteration 316 : loss : 0.223431, loss_ce: 0.051229, loss_dice: 0.395615
iteration 317 : loss : 0.204854, loss_ce: 0.038288, loss_dice: 0.371408
iteration 318 : loss : 0.223265, loss_ce: 0.045770, loss_dice: 0.400748
iteration 319 : loss : 0.216831, loss_ce: 0.046494, loss_dice: 0.387153
